,article_id,authorid,authorname,authorurl,paperId,doi,title,citing_venue,year,intent,isInfluential
2782,10.1111/idh.12232,1960165,M. Tennant,,151c5be935e6f5a4015aff94e1c6174a78912554,10.1016/j.identj.2022.04.001,Indonesian Dentists' Perception of the Use of Teledentistry.,International dental journal,2022,,FALSE
2783,10.1111/idh.12232,40663476,T. Tiwari,,88328a462775561099d89d6d514eeadf58d2d102,10.1186/s12903-022-02208-z,Dentist perceptions about the value of teledentistry,BMC oral health,2022,background,FALSE
2784,10.1111/idh.12232,66388749,V. Diep,,88328a462775561099d89d6d514eeadf58d2d102,10.1186/s12903-022-02208-z,Dentist perceptions about the value of teledentistry,BMC oral health,2022,background,FALSE
2785,10.1111/idh.12232,3553447,E. Tranby,,88328a462775561099d89d6d514eeadf58d2d102,10.1186/s12903-022-02208-z,Dentist perceptions about the value of teledentistry,BMC oral health,2022,background,FALSE
2786,10.1111/idh.12232,2092102268,M. Thakkar-Samtani,,88328a462775561099d89d6d514eeadf58d2d102,10.1186/s12903-022-02208-z,Dentist perceptions about the value of teledentistry,BMC oral health,2022,background,FALSE
2787,10.1111/idh.12232,1398807457,J. Frantsve-Hawley,,88328a462775561099d89d6d514eeadf58d2d102,10.1186/s12903-022-02208-z,Dentist perceptions about the value of teledentistry,BMC oral health,2022,background,FALSE
2788,10.1111/idh.12232,3376731,N. Giraudeau,,d3675a52d59e1052e5b0b5cf3af2993d281a380e,10.1016/j.forsciint.2021.110932,Teledentistry and forensic odontology: Cross-sectional observational comparative pilot study.,Forensic science international,2021,background,FALSE
2789,10.1111/idh.12232,10735596,C. Duflos,,d3675a52d59e1052e5b0b5cf3af2993d281a380e,10.1016/j.forsciint.2021.110932,Teledentistry and forensic odontology: Cross-sectional observational comparative pilot study.,Forensic science international,2021,background,FALSE
2790,10.1111/idh.12232,146402749,C. Moncayo,,d3675a52d59e1052e5b0b5cf3af2993d281a380e,10.1016/j.forsciint.2021.110932,Teledentistry and forensic odontology: Cross-sectional observational comparative pilot study.,Forensic science international,2021,background,FALSE
2791,10.1111/idh.12232,2058587465,G. Marin,,d3675a52d59e1052e5b0b5cf3af2993d281a380e,10.1016/j.forsciint.2021.110932,Teledentistry and forensic odontology: Cross-sectional observational comparative pilot study.,Forensic science international,2021,background,FALSE
2792,10.1111/idh.12232,66357645,E. Baccino,,d3675a52d59e1052e5b0b5cf3af2993d281a380e,10.1016/j.forsciint.2021.110932,Teledentistry and forensic odontology: Cross-sectional observational comparative pilot study.,Forensic science international,2021,background,FALSE
2793,10.1111/idh.12232,6021946,L. Martrille,,d3675a52d59e1052e5b0b5cf3af2993d281a380e,10.1016/j.forsciint.2021.110932,Teledentistry and forensic odontology: Cross-sectional observational comparative pilot study.,Forensic science international,2021,background,FALSE
2794,10.1111/idh.12232,48403774,C. Inquimbert,,d3675a52d59e1052e5b0b5cf3af2993d281a380e,10.1016/j.forsciint.2021.110932,Teledentistry and forensic odontology: Cross-sectional observational comparative pilot study.,Forensic science international,2021,background,FALSE
2795,10.1111/idh.12232,3035940,J. Weintraub,,964c317aebd7dd3d46561b2b69f78e3b37567b0d,,Teledentistry Knowledge and Attitudes: Perspectives on the role of dental hygienists.,Journal of dental hygiene : JDH,2020,,FALSE
2796,10.1111/idh.12232,1854822698,Leiana R Edwards,,964c317aebd7dd3d46561b2b69f78e3b37567b0d,,Teledentistry Knowledge and Attitudes: Perspectives on the role of dental hygienists.,Journal of dental hygiene : JDH,2020,,FALSE
2797,10.1111/idh.12232,6438374,J. Brame,,964c317aebd7dd3d46561b2b69f78e3b37567b0d,,Teledentistry Knowledge and Attitudes: Perspectives on the role of dental hygienists.,Journal of dental hygiene : JDH,2020,,FALSE
2798,10.1111/idh.12232,1857987081,Lewis Lampris,,964c317aebd7dd3d46561b2b69f78e3b37567b0d,,Teledentistry Knowledge and Attitudes: Perspectives on the role of dental hygienists.,Journal of dental hygiene : JDH,2020,,FALSE
2799,10.1111/idh.12232,2061380686,B. A. White,,964c317aebd7dd3d46561b2b69f78e3b37567b0d,,Teledentistry Knowledge and Attitudes: Perspectives on the role of dental hygienists.,Journal of dental hygiene : JDH,2020,,FALSE
2800,10.1111/idh.12232,49519738,R. Adatorwovor,,964c317aebd7dd3d46561b2b69f78e3b37567b0d,,Teledentistry Knowledge and Attitudes: Perspectives on the role of dental hygienists.,Journal of dental hygiene : JDH,2020,,FALSE
2801,10.1111/idh.12232,31904754,N. S. Matthews,,964c317aebd7dd3d46561b2b69f78e3b37567b0d,,Teledentistry Knowledge and Attitudes: Perspectives on the role of dental hygienists.,Journal of dental hygiene : JDH,2020,,FALSE
2802,10.1111/idh.12232,2022588210,J. Quach,,bfd8aa5d0403a72c924d3cf7f4989d3517cf6678,10.18103/mra.v8i7.2182,The viability of a diagnostic role for dental hygienists and dental therapists in the UK: a review of the literature,,2020,,FALSE
2803,10.1111/idh.12232,152251928,D. Radford,,bfd8aa5d0403a72c924d3cf7f4989d3517cf6678,10.18103/mra.v8i7.2182,The viability of a diagnostic role for dental hygienists and dental therapists in the UK: a review of the literature,,2020,,FALSE
2804,10.1111/idh.12232,70553763,C. Louca,,bfd8aa5d0403a72c924d3cf7f4989d3517cf6678,10.18103/mra.v8i7.2182,The viability of a diagnostic role for dental hygienists and dental therapists in the UK: a review of the literature,,2020,,FALSE
2805,10.1111/idh.12232,48630193,Jafar H Alabdullah,,d3f1e1eb50ecedc3cff4d7facac63b0507fbf2f3,10.25777/XQHG-YT76,Predictors of Dental Students’ Behavioral Intention Use of Teledentistry: An Application of the Unified Theory of Acceptance and Use of Technology (UTAUT) Model,,2020,methodology result,FALSE
2806,10.1111/idh.12232,2080735007,C. Bavaresco,,f2c8a25509614bbc83c4312da76d9e1d91766c35,10.1590/1807-3107bor-2020.vol34.0011,Impact of teleconsultations on the conduct of oral health teams in the Telehealth Brazil Networks Programme.,Brazilian oral research,2020,,FALSE
2807,10.1111/idh.12232,37585481,Lisiane Hauser,,f2c8a25509614bbc83c4312da76d9e1d91766c35,10.1590/1807-3107bor-2020.vol34.0011,Impact of teleconsultations on the conduct of oral health teams in the Telehealth Brazil Networks Programme.,Brazilian oral research,2020,,FALSE
2808,10.1111/idh.12232,1398821932,A. E. Haddad,,f2c8a25509614bbc83c4312da76d9e1d91766c35,10.1590/1807-3107bor-2020.vol34.0011,Impact of teleconsultations on the conduct of oral health teams in the Telehealth Brazil Networks Programme.,Brazilian oral research,2020,,FALSE
2809,10.1111/idh.12232,1387090328,E. Harzheim,,f2c8a25509614bbc83c4312da76d9e1d91766c35,10.1590/1807-3107bor-2020.vol34.0011,Impact of teleconsultations on the conduct of oral health teams in the Telehealth Brazil Networks Programme.,Brazilian oral research,2020,,FALSE
2810,10.1111/idh.12232,87974460,R. Karthikayan,,4e1435b82679a7b88a6518cab2c664652ea1b42e,10.4103/digm.digm_29_18,Accuracy of smartphone based photography in screening for potentially malignant lesions among a rural population in Tamil Nadu: A cross-sectional study,Digital Medicine,2019,background,FALSE
2811,10.1111/idh.12232,11922208,A. Sukumaran,,4e1435b82679a7b88a6518cab2c664652ea1b42e,10.4103/digm.digm_29_18,Accuracy of smartphone based photography in screening for potentially malignant lesions among a rural population in Tamil Nadu: A cross-sectional study,Digital Medicine,2019,background,FALSE
2812,10.1111/idh.12232,82837383,M. Diwakar,,4e1435b82679a7b88a6518cab2c664652ea1b42e,10.4103/digm.digm_29_18,Accuracy of smartphone based photography in screening for potentially malignant lesions among a rural population in Tamil Nadu: A cross-sectional study,Digital Medicine,2019,background,FALSE
2813,10.1111/idh.12232,2086883050,V. Raj,,4e1435b82679a7b88a6518cab2c664652ea1b42e,10.4103/digm.digm_29_18,Accuracy of smartphone based photography in screening for potentially malignant lesions among a rural population in Tamil Nadu: A cross-sectional study,Digital Medicine,2019,background,FALSE
2814,10.1111/idh.12232,2091558804,Teenu Vijayan,,7b7b021fab3d8a3817ac320214425839b7f7981e,,Dental Informatics-A Paradigm Shift in Dentistry,,2019,,FALSE
2815,10.1111/idh.12232,87311474,Swetalin Das,,7b7b021fab3d8a3817ac320214425839b7f7981e,,Dental Informatics-A Paradigm Shift in Dentistry,,2019,,FALSE
2816,10.1111/idh.12232,2091558804,Teenu Vijayan,,a48249ecafb3d2dc42bc8828a75ad42fdaa3914c,,Dental Informatics-A Paradigm Shift in Dentistry Dr,,2019,,FALSE
2817,10.1111/idh.12232,87311474,Swetalin Das,,a48249ecafb3d2dc42bc8828a75ad42fdaa3914c,,Dental Informatics-A Paradigm Shift in Dentistry Dr,,2019,,FALSE
2818,10.1111/idh.12232,3376731,N. Giraudeau,,60a78ce929e7cc31c4afec091fe3122bf53c4ccc,10.1007/978-3-319-69450-4,e-Health Care in Dentistry and Oral Medicine,Springer International Publishing,2018,methodology background,TRUE
2819,10.1111/idh.12232,144387590,L. Popović,,64c9bdbd54fe40cba94542407aa3a13a2678c25c,,TELEDENTISTRY IN DENTAL CARE OF CHILDREN Authors:,,2018,,FALSE
2820,10.1111/idh.12232,12104416,D. Odalović,,64c9bdbd54fe40cba94542407aa3a13a2678c25c,,TELEDENTISTRY IN DENTAL CARE OF CHILDREN Authors:,,2018,,FALSE
2821,10.1111/idh.12232,144480165,M. Miladinović,,64c9bdbd54fe40cba94542407aa3a13a2678c25c,,TELEDENTISTRY IN DENTAL CARE OF CHILDREN Authors:,,2018,,FALSE
2822,10.1111/idh.12232,92048120,Zoran,,64c9bdbd54fe40cba94542407aa3a13a2678c25c,,TELEDENTISTRY IN DENTAL CARE OF CHILDREN Authors:,,2018,,FALSE
2823,10.1111/idh.12232,1398173078,Lazić,,64c9bdbd54fe40cba94542407aa3a13a2678c25c,,TELEDENTISTRY IN DENTAL CARE OF CHILDREN Authors:,,2018,,FALSE
2824,10.1111/idh.12232,47226234,M. Duka,,64c9bdbd54fe40cba94542407aa3a13a2678c25c,,TELEDENTISTRY IN DENTAL CARE OF CHILDREN Authors:,,2018,,FALSE
2825,10.1111/idh.12232,40641145,M. Živković,,64c9bdbd54fe40cba94542407aa3a13a2678c25c,,TELEDENTISTRY IN DENTAL CARE OF CHILDREN Authors:,,2018,,FALSE
2826,10.1111/idh.12232,47382624,G. Mercier,,8af4763e49d6a0c2277ad57a7333f901b9043666,10.1007/978-3-319-69450-4_5,The Economics of Teledentistry,,2018,,FALSE
2827,10.1111/idh.12232,6954248,R. Mariño,,8af4763e49d6a0c2277ad57a7333f901b9043666,10.1007/978-3-319-69450-4_5,The Economics of Teledentistry,,2018,,FALSE
2828,10.1111/idh.12232,48630193,Jafar H Alabdullah,,e438d3f113c180f52a82bcf35e961c464c20aaae,10.1089/tmj.2017.0132,A Systematic Review on the Validity of Teledentistry.,Telemedicine journal and e-health : the official journal of the American Telemedicine Association,2018,,FALSE
2829,10.1111/idh.12232,121118386,S. J. Daniel,,e438d3f113c180f52a82bcf35e961c464c20aaae,10.1089/tmj.2017.0132,A Systematic Review on the Validity of Teledentistry.,Telemedicine journal and e-health : the official journal of the American Telemedicine Association,2018,,FALSE
2830,10.1111/idh.12232,144457282,J. Reinders,,f301169ab2127ee406a926012d65783806ddc710,,"Task shifting, interprofessional collaboration and education in oral health care",,2018,,FALSE
2831,10.1111/idh.12232,3789748,M. Estai,,6146c625bfeed17b4c33376592a82161c45a4c46,10.1111/idh.12240,Comments on 'Comparison of dental hygienists and dentists: clinical and teledentistry identification of dental caries in children'.,International journal of dental hygiene,2017,,FALSE
2832,10.1111/idh.12232,145827379,E. Kruger,,6146c625bfeed17b4c33376592a82161c45a4c46,10.1111/idh.12240,Comments on 'Comparison of dental hygienists and dentists: clinical and teledentistry identification of dental caries in children'.,International journal of dental hygiene,2017,,FALSE
2833,10.1111/idh.12232,1960165,M. Tennant,,6146c625bfeed17b4c33376592a82161c45a4c46,10.1111/idh.12240,Comments on 'Comparison of dental hygienists and dentists: clinical and teledentistry identification of dental caries in children'.,International journal of dental hygiene,2017,,FALSE
2834,10.1111/idh.12232,3789748,M. Estai,,ccc5e7d4b7dc6a50f0e037384d74a3d7ab11f334,10.4225/23/598d5c9ec0d5e,Photographic caries assessment by different members of the dental team: a mobile teledentistry model,,2017,background result,FALSE
2835,10.1111/idh.12232,3789748,M. Estai,,cf2e12d874ddb95b3744fa0767a0b55d614b7a6e,10.1111/adj.12527,The use of mobile health applications in school dental screening.,Australian dental journal,2017,,FALSE
2836,10.1111/idh.12232,2266122,S. Bunt,,cf2e12d874ddb95b3744fa0767a0b55d614b7a6e,10.1111/adj.12527,The use of mobile health applications in school dental screening.,Australian dental journal,2017,,FALSE
2837,10.1111/idh.12232,145827379,E. Kruger,,cf2e12d874ddb95b3744fa0767a0b55d614b7a6e,10.1111/adj.12527,The use of mobile health applications in school dental screening.,Australian dental journal,2017,,FALSE
2838,10.1111/idh.12232,1960165,M. Tennant,,cf2e12d874ddb95b3744fa0767a0b55d614b7a6e,10.1111/adj.12527,The use of mobile health applications in school dental screening.,Australian dental journal,2017,,FALSE
2839,10.1111/idh.12232,3789748,M. Estai,,d7d78d11fa12d25c2b55a6f097beeecc4320fe91,10.1089/tmj.2016.0122,Comparison of a Smartphone-Based Photographic Method with Face-to-Face Caries Assessment: A Mobile Teledentistry Model.,Telemedicine journal and e-health : the official journal of the American Telemedicine Association,2017,methodology,FALSE
2840,10.1111/idh.12232,2590519,Y. Kanagasingam,,d7d78d11fa12d25c2b55a6f097beeecc4320fe91,10.1089/tmj.2016.0122,Comparison of a Smartphone-Based Photographic Method with Face-to-Face Caries Assessment: A Mobile Teledentistry Model.,Telemedicine journal and e-health : the official journal of the American Telemedicine Association,2017,methodology,FALSE
2841,10.1111/idh.12232,6144869,Boyen Huang,,d7d78d11fa12d25c2b55a6f097beeecc4320fe91,10.1089/tmj.2016.0122,Comparison of a Smartphone-Based Photographic Method with Face-to-Face Caries Assessment: A Mobile Teledentistry Model.,Telemedicine journal and e-health : the official journal of the American Telemedicine Association,2017,methodology,FALSE
2842,10.1111/idh.12232,15674278,J. Shiikha,,d7d78d11fa12d25c2b55a6f097beeecc4320fe91,10.1089/tmj.2016.0122,Comparison of a Smartphone-Based Photographic Method with Face-to-Face Caries Assessment: A Mobile Teledentistry Model.,Telemedicine journal and e-health : the official journal of the American Telemedicine Association,2017,methodology,FALSE
2843,10.1111/idh.12232,145827379,E. Kruger,,d7d78d11fa12d25c2b55a6f097beeecc4320fe91,10.1089/tmj.2016.0122,Comparison of a Smartphone-Based Photographic Method with Face-to-Face Caries Assessment: A Mobile Teledentistry Model.,Telemedicine journal and e-health : the official journal of the American Telemedicine Association,2017,methodology,FALSE
2844,10.1111/idh.12232,2266122,S. Bunt,,d7d78d11fa12d25c2b55a6f097beeecc4320fe91,10.1089/tmj.2016.0122,Comparison of a Smartphone-Based Photographic Method with Face-to-Face Caries Assessment: A Mobile Teledentistry Model.,Telemedicine journal and e-health : the official journal of the American Telemedicine Association,2017,methodology,FALSE
2845,10.1111/idh.12232,1960165,M. Tennant,,d7d78d11fa12d25c2b55a6f097beeecc4320fe91,10.1089/tmj.2016.0122,Comparison of a Smartphone-Based Photographic Method with Face-to-Face Caries Assessment: A Mobile Teledentistry Model.,Telemedicine journal and e-health : the official journal of the American Telemedicine Association,2017,methodology,FALSE
2846,10.1016/j.ijmedinf.2017.08.007,3075011,Fahmi Ibrahim,,3d135b3e7252738848d36405531eaf0d8eb9ad5f,10.4018/978-1-7998-8678-5.CH017,An Explanatory Study of User Satisfaction: Evidence From Brunei Health Information and Management System (Bru-HIMS),,2022,,FALSE
2847,10.1016/j.ijmedinf.2017.08.007,2132332333,Nurhidayatul Aqilah Gulihana,,3d135b3e7252738848d36405531eaf0d8eb9ad5f,10.4018/978-1-7998-8678-5.CH017,An Explanatory Study of User Satisfaction: Evidence From Brunei Health Information and Management System (Bru-HIMS),,2022,,FALSE
2848,10.1016/j.ijmedinf.2017.08.007,2356193,H. Susanto,,3d135b3e7252738848d36405531eaf0d8eb9ad5f,10.4018/978-1-7998-8678-5.CH017,An Explanatory Study of User Satisfaction: Evidence From Brunei Health Information and Management System (Bru-HIMS),,2022,,FALSE
2849,10.1016/j.ijmedinf.2017.08.007,2162871696,Ballester Benoit,,6a96aa231f1bb1dcada2c093ea91df1982c5400e,10.1186/s12903-022-02163-9,Current state of dental informatics in the field of health information systems: a scoping review,BMC oral health,2022,,FALSE
2850,10.1016/j.ijmedinf.2017.08.007,2162871951,Bukiet Frédéric,,6a96aa231f1bb1dcada2c093ea91df1982c5400e,10.1186/s12903-022-02163-9,Current state of dental informatics in the field of health information systems: a scoping review,BMC oral health,2022,,FALSE
2851,10.1016/j.ijmedinf.2017.08.007,2162871920,Dufour Jean-Charles,,6a96aa231f1bb1dcada2c093ea91df1982c5400e,10.1186/s12903-022-02163-9,Current state of dental informatics in the field of health information systems: a scoping review,BMC oral health,2022,,FALSE
2852,10.1016/j.ijmedinf.2017.08.007,2070684437,B. Rahimi,,90a9d04f9029e9602a7b76ca2b6d8994c0425ea1,10.48550/arXiv.2206.01966,Development and Evaluation of Dental Image Exchange and Management System: A User-Centered Perspective,ArXiv,2022,background,FALSE
2853,10.1016/j.ijmedinf.2017.08.007,2023455646,S. Karimian,,90a9d04f9029e9602a7b76ca2b6d8994c0425ea1,10.48550/arXiv.2206.01966,Development and Evaluation of Dental Image Exchange and Management System: A User-Centered Perspective,ArXiv,2022,background,FALSE
2854,10.1016/j.ijmedinf.2017.08.007,52516432,A. Ghaznavi,,90a9d04f9029e9602a7b76ca2b6d8994c0425ea1,10.48550/arXiv.2206.01966,Development and Evaluation of Dental Image Exchange and Management System: A User-Centered Perspective,ArXiv,2022,background,FALSE
2855,10.1016/j.ijmedinf.2017.08.007,2168033646,M. J. Heydarlou,,90a9d04f9029e9602a7b76ca2b6d8994c0425ea1,10.48550/arXiv.2206.01966,Development and Evaluation of Dental Image Exchange and Management System: A User-Centered Perspective,ArXiv,2022,background,FALSE
2856,10.1016/j.ijmedinf.2017.08.007,66677101,C. McInerney,,9e2cc01cc20cb6d6a2a2f554de16d6d0560870ab,10.1136/bmjopen-2021-054090,Evaluating the safety and patient impacts of an artificial intelligence command centre in acute hospital care: a mixed-methods protocol,BMJ Open,2022,,FALSE
2857,10.1016/j.ijmedinf.2017.08.007,4492213,Carolyn Mccrorie,,9e2cc01cc20cb6d6a2a2f554de16d6d0560870ab,10.1136/bmjopen-2021-054090,Evaluating the safety and patient impacts of an artificial intelligence command centre in acute hospital care: a mixed-methods protocol,BMJ Open,2022,,FALSE
2858,10.1016/j.ijmedinf.2017.08.007,144444912,J. Benn,,9e2cc01cc20cb6d6a2a2f554de16d6d0560870ab,10.1136/bmjopen-2021-054090,Evaluating the safety and patient impacts of an artificial intelligence command centre in acute hospital care: a mixed-methods protocol,BMJ Open,2022,,FALSE
2859,10.1016/j.ijmedinf.2017.08.007,2512463,I. Habli,,9e2cc01cc20cb6d6a2a2f554de16d6d0560870ab,10.1136/bmjopen-2021-054090,Evaluating the safety and patient impacts of an artificial intelligence command centre in acute hospital care: a mixed-methods protocol,BMJ Open,2022,,FALSE
2860,10.1016/j.ijmedinf.2017.08.007,143636136,T. Lawton,,9e2cc01cc20cb6d6a2a2f554de16d6d0560870ab,10.1136/bmjopen-2021-054090,Evaluating the safety and patient impacts of an artificial intelligence command centre in acute hospital care: a mixed-methods protocol,BMJ Open,2022,,FALSE
2861,10.1016/j.ijmedinf.2017.08.007,40368209,Teumzghi F Mebrahtu,,9e2cc01cc20cb6d6a2a2f554de16d6d0560870ab,10.1136/bmjopen-2021-054090,Evaluating the safety and patient impacts of an artificial intelligence command centre in acute hospital care: a mixed-methods protocol,BMJ Open,2022,,FALSE
2862,10.1016/j.ijmedinf.2017.08.007,2156825196,Rebecca Randell,,9e2cc01cc20cb6d6a2a2f554de16d6d0560870ab,10.1136/bmjopen-2021-054090,Evaluating the safety and patient impacts of an artificial intelligence command centre in acute hospital care: a mixed-methods protocol,BMJ Open,2022,,FALSE
2863,10.1016/j.ijmedinf.2017.08.007,2156825399,Naeem Sheikh,,9e2cc01cc20cb6d6a2a2f554de16d6d0560870ab,10.1136/bmjopen-2021-054090,Evaluating the safety and patient impacts of an artificial intelligence command centre in acute hospital care: a mixed-methods protocol,BMJ Open,2022,,FALSE
2864,10.1016/j.ijmedinf.2017.08.007,2066170857,Owen Johnson,,9e2cc01cc20cb6d6a2a2f554de16d6d0560870ab,10.1136/bmjopen-2021-054090,Evaluating the safety and patient impacts of an artificial intelligence command centre in acute hospital care: a mixed-methods protocol,BMJ Open,2022,,FALSE
2865,10.1016/j.ijmedinf.2017.08.007,32472682,G. W. Shin,,316461be907c5bbbf8bfae9cea0c0725406582a9,10.1002/hfm.20900,"The effects of environmental, operational, and organizational factors on the usage of and satisfaction with electronic medical records",Human Factors and Ergonomics in Manufacturing & Service Industries,2021,background,FALSE
2866,10.1016/j.ijmedinf.2017.08.007,6377272,S. Bahn,,316461be907c5bbbf8bfae9cea0c0725406582a9,10.1002/hfm.20900,"The effects of environmental, operational, and organizational factors on the usage of and satisfaction with electronic medical records",Human Factors and Ergonomics in Manufacturing & Service Industries,2021,background,FALSE
2867,10.1016/j.ijmedinf.2017.08.007,7856608,Yura Lee,,316461be907c5bbbf8bfae9cea0c0725406582a9,10.1002/hfm.20900,"The effects of environmental, operational, and organizational factors on the usage of and satisfaction with electronic medical records",Human Factors and Ergonomics in Manufacturing & Service Industries,2021,background,FALSE
2868,10.1016/j.ijmedinf.2017.08.007,2108805487,Jae‐Ho Lee,,316461be907c5bbbf8bfae9cea0c0725406582a9,10.1002/hfm.20900,"The effects of environmental, operational, and organizational factors on the usage of and satisfaction with electronic medical records",Human Factors and Ergonomics in Manufacturing & Service Industries,2021,background,FALSE
2869,10.1016/j.ijmedinf.2017.08.007,77118673,Alemayehu Bisrat,,5b8ca98e3e609d0a72abbffa105a4161b84ca651,10.1186/s12911-021-01670-z,"Implementation challenges and perception of care providers on Electronic Medical Records at St. Paul’s and Ayder Hospitals, Ethiopia",BMC Medical Informatics and Decision Making,2021,background,FALSE
2870,10.1016/j.ijmedinf.2017.08.007,2136378367,Dagne Minda,,5b8ca98e3e609d0a72abbffa105a4161b84ca651,10.1186/s12911-021-01670-z,"Implementation challenges and perception of care providers on Electronic Medical Records at St. Paul’s and Ayder Hospitals, Ethiopia",BMC Medical Informatics and Decision Making,2021,background,FALSE
2871,10.1016/j.ijmedinf.2017.08.007,2132337189,Bekalu Assamnew,,5b8ca98e3e609d0a72abbffa105a4161b84ca651,10.1186/s12911-021-01670-z,"Implementation challenges and perception of care providers on Electronic Medical Records at St. Paul’s and Ayder Hospitals, Ethiopia",BMC Medical Informatics and Decision Making,2021,background,FALSE
2872,10.1016/j.ijmedinf.2017.08.007,2136376075,Biruk Abebe,,5b8ca98e3e609d0a72abbffa105a4161b84ca651,10.1186/s12911-021-01670-z,"Implementation challenges and perception of care providers on Electronic Medical Records at St. Paul’s and Ayder Hospitals, Ethiopia",BMC Medical Informatics and Decision Making,2021,background,FALSE
2873,10.1016/j.ijmedinf.2017.08.007,39902703,Teshome Abegaz,,5b8ca98e3e609d0a72abbffa105a4161b84ca651,10.1186/s12911-021-01670-z,"Implementation challenges and perception of care providers on Electronic Medical Records at St. Paul’s and Ayder Hospitals, Ethiopia",BMC Medical Informatics and Decision Making,2021,background,FALSE
2874,10.1016/j.ijmedinf.2017.08.007,39948742,Seyyed Meysam Mousavi,,664db18b40edfc2519bc1fa1bff64cac212eeb0d,10.1186/s12961-021-00795-x,Sixteen years of eHealth experiences in Iran: a qualitative content analysis of national policies,Health Research Policy and Systems,2021,background,FALSE
2875,10.1016/j.ijmedinf.2017.08.007,145866733,Amirhossein Takian,,664db18b40edfc2519bc1fa1bff64cac212eeb0d,10.1186/s12961-021-00795-x,Sixteen years of eHealth experiences in Iran: a qualitative content analysis of national policies,Health Research Policy and Systems,2021,background,FALSE
2876,10.1016/j.ijmedinf.2017.08.007,7450728,M. Tara,,664db18b40edfc2519bc1fa1bff64cac212eeb0d,10.1186/s12961-021-00795-x,Sixteen years of eHealth experiences in Iran: a qualitative content analysis of national policies,Health Research Policy and Systems,2021,background,FALSE
2877,10.1016/j.ijmedinf.2017.08.007,49979354,Nafiseh Hosseini,,70d94478cbbca4ba1fe0a6e93288dbbac572e699,10.1177/1833358321991362,Factors affecting clinicians' adherence to principles of diagnosis documentation: A concept mapping approach for improved decision-making.,Health information management : journal of the Health Information Management Association of Australia,2021,,FALSE
2878,10.1016/j.ijmedinf.2017.08.007,33716823,S. M. Mostafavi,,70d94478cbbca4ba1fe0a6e93288dbbac572e699,10.1177/1833358321991362,Factors affecting clinicians' adherence to principles of diagnosis documentation: A concept mapping approach for improved decision-making.,Health information management : journal of the Health Information Management Association of Australia,2021,,FALSE
2879,10.1016/j.ijmedinf.2017.08.007,5583487,K. Zendehdel,,70d94478cbbca4ba1fe0a6e93288dbbac572e699,10.1177/1833358321991362,Factors affecting clinicians' adherence to principles of diagnosis documentation: A concept mapping approach for improved decision-making.,Health information management : journal of the Health Information Management Association of Australia,2021,,FALSE
2880,10.1016/j.ijmedinf.2017.08.007,145742387,S. Eslami,,70d94478cbbca4ba1fe0a6e93288dbbac572e699,10.1177/1833358321991362,Factors affecting clinicians' adherence to principles of diagnosis documentation: A concept mapping approach for improved decision-making.,Health information management : journal of the Health Information Management Association of Australia,2021,,FALSE
2881,10.1016/j.ijmedinf.2017.08.007,2440750,E. Olajubu,,985ae3a38159ef422374e7423179117305c2b1ba,10.4018/ijhisi.295823,Managing E-Patient Case Notes in Tertiary Hospitals,International Journal of Healthcare Information Systems and Informatics,2021,,FALSE
2882,10.1016/j.ijmedinf.2017.08.007,2149959177,Ezekiel Aliyu,,985ae3a38159ef422374e7423179117305c2b1ba,10.4018/ijhisi.295823,Managing E-Patient Case Notes in Tertiary Hospitals,International Journal of Healthcare Information Systems and Informatics,2021,,FALSE
2883,10.1016/j.ijmedinf.2017.08.007,46207562,Adesola G. Aderounmu,,985ae3a38159ef422374e7423179117305c2b1ba,10.4018/ijhisi.295823,Managing E-Patient Case Notes in Tertiary Hospitals,International Journal of Healthcare Information Systems and Informatics,2021,,FALSE
2884,10.1016/j.ijmedinf.2017.08.007,104332322,Kamagaté Beman Hamidja,,985ae3a38159ef422374e7423179117305c2b1ba,10.4018/ijhisi.295823,Managing E-Patient Case Notes in Tertiary Hospitals,International Journal of Healthcare Information Systems and Informatics,2021,,FALSE
2885,10.1016/j.ijmedinf.2017.08.007,2060577187,E. Villanueva,,be360ca17a69967473604d0b5891d4cfee52e2fb,10.17762/TURCOMAT.V12I10.4222,Nueva Ecija Provincial Health Office: Health Management System with Web-Based and Mobile Application,,2021,,FALSE
2886,10.1016/j.ijmedinf.2017.08.007,2140388232,Fatin Nur Zulkipli,,d494a79e2b3dff2195c158fdb37fbc3f4fe04150,10.14569/ijacsa.2021.0120931,Critical Success Factor of Trusted Elements for Mobile Health Records Management: A Review of Conceptual Models,International Journal of Advanced Computer Science and Applications,2021,background,FALSE
2887,10.1016/j.ijmedinf.2017.08.007,49484192,Nurussobah Hussin,,d494a79e2b3dff2195c158fdb37fbc3f4fe04150,10.14569/ijacsa.2021.0120931,Critical Success Factor of Trusted Elements for Mobile Health Records Management: A Review of Conceptual Models,International Journal of Advanced Computer Science and Applications,2021,background,FALSE
2888,10.1016/j.ijmedinf.2017.08.007,73604166,S. M. Yatin,,d494a79e2b3dff2195c158fdb37fbc3f4fe04150,10.14569/ijacsa.2021.0120931,Critical Success Factor of Trusted Elements for Mobile Health Records Management: A Review of Conceptual Models,International Journal of Advanced Computer Science and Applications,2021,background,FALSE
